TIEMPO_seg,TOBILLO_DERECHO_x_mts,TOBILLO_DERECHO_y_mts,TOBILLO_IZQUIERDO_x_mts,TOBILLO_IZQUIERDO_y_mts,DISTANCIA_TOBILLOS_mts
0.0,-1.51952016354,-1.51952016354,-0.472382038832,-0.472382038832,0.54174
212.47481,-1.51873970032,-1.51873970032,-0.472805768251,-0.472805768251,0.54231
212.52035,-1.5231757164,-1.5231757164,-0.471431672573,-0.471431672573,0.53849
212.56541,-1.52498185635,-1.52498185635,-0.470955550671,-0.470955550671,0.53542
212.61333,-1.52457034588,-1.52457034588,-0.47105461359,-0.47105461359,0.53584
212.64482,-1.52437639236,-1.52437639236,-0.470770537853,-0.470770537853,0.53574
212.68132,-1.52888417244,-1.52888417244,-0.473407059908,-0.473407059908,0.53171
212.72008,-1.52281856537,-1.52281856537,-0.473466992378,-0.473466992378,0.53713
212.75746,-1.52361404896,-1.52361404896,-0.474351346493,-0.474351346493,0.53637
212.8026,-1.52096223831,-1.52096223831,-0.476058632135,-0.476058632135,0.53884
212.85331,-1.52254009247,-1.52254009247,-0.47266292572,-0.47266292572,0.53809
212.89396,-1.52254772186,-1.52254772186,-0.476088047028,-0.476088047028,0.53935
212.93221,-1.51957130432,-1.51957130432,-0.471133470535,-0.471133470535,0.54339
212.9937,-1.52162027359,-1.52162027359,-0.463804900646,-0.463804900646,0.54278
213.03324,-1.52488458157,-1.52488458157,-0.467970222235,-0.467970222235,0.54077
213.09457,-1.525359869,-1.525359869,-0.469280749559,-0.469280749559,0.53964
213.1492,-1.5249080658,-1.5249080658,-0.470102071762,-0.470102071762,0.53983
213.2021,-1.52511513233,-1.52511513233,-0.472766280174,-0.472766280174,0.53714
213.25702,-1.52511072159,-1.52511072159,-0.473981916904,-0.473981916904,0.53815
213.30059,-1.52431726456,-1.52431726456,-0.474930167198,-0.474930167198,0.53532
213.34011,-1.52334904671,-1.52334904671,-0.476885437965,-0.476885437965,0.53593
213.39101,-1.52289783955,-1.52289783955,-0.485073626041,-0.485073626041,0.53623
213.42625,-1.51628851891,-1.51628851891,-0.493964701891,-0.493964701891,0.53783
213.46891,-1.51699030399,-1.51699030399,-0.499983251095,-0.499983251095,0.5382
213.50631,-1.51799607277,-1.51799607277,-0.472780585289,-0.472780585289,0.52357
213.55933,-1.51387834549,-1.51387834549,-0.467259466648,-0.467259466648,0.49104
213.59721,-1.51397573948,-1.51397573948,-0.438416808844,-0.438416808844,0.46226
213.62786,-1.51345527172,-1.51345527172,-0.462953746319,-0.462953746319,0.41298
213.6655,-1.51259541512,-1.51259541512,-0.471541821957,-0.471541821957,0.36508
213.70417,-1.51384210587,-1.51384210587,-0.499653428793,-0.499653428793,0.30691
213.73916,-1.51358497143,-1.51358497143,-0.481556504965,-0.481556504965,0.17403
213.7884,-1.47071874142,-1.47071874142,-0.47139197588,-0.47139197588,0.12091
213.83064,-1.45060777664,-1.45060777664,-0.476410090923,-0.476410090923,0.19524
213.88541,-1.40639173985,-1.40639173985,-0.48401299119,-0.48401299119,0.23447
213.92266,-1.5073338747,-1.5073338747,-0.49339568615,-0.49339568615,0.53033
213.96935,-1.47690463066,-1.47690463066,-0.507185935974,-0.507185935974,0.55008
213.99914,-1.44457387924,-1.44457387924,-0.491030544043,-0.491030544043,0.55316
214.03684,-1.44065856934,-1.44065856934,-0.488608717918,-0.488608717918,0.58246
214.08911,-1.52345609665,-1.52345609665,-0.485911846161,-0.485911846161,0.68442
214.12941,-1.51808190346,-1.51808190346,-0.492944478989,-0.492944478989,0.686
214.17215,-1.51940989494,-1.51940989494,-0.493550539017,-0.493550539017,0.68994
214.20612,-1.51720869541,-1.51720869541,-0.498117208481,-0.498117208481,0.69616
214.2556,-1.50870907307,-1.50870907307,-0.498230934143,-0.498230934143,0.69614
214.29792,-1.50737261772,-1.50737261772,-0.50166040659,-0.50166040659,0.70547
214.34705,-1.49265682697,-1.49265682697,-0.502542078495,-0.502542078495,0.69508
214.39541,-1.47132837772,-1.47132837772,-0.502830386162,-0.502830386162,0.68016
214.43613,-1.39158451557,-1.39158451557,-0.502524137497,-0.502524137497,0.6196
214.47724,-1.22950971127,-1.22950971127,-0.504753291607,-0.504753291607,0.47784
214.51684,-1.20995748043,-1.20995748043,-0.505489170551,-0.505489170551,0.45742
214.54948,-1.20068180561,-1.20068180561,-0.506962180138,-0.506962180138,0.45183
214.59211,-1.20159316063,-1.20159316063,-0.506832420826,-0.506832420826,0.45297
214.6239,-1.18433749676,-1.18433749676,-0.506613969803,-0.506613969803,0.43558
214.66282,-0.957020223141,-0.957020223141,-0.504480063915,-0.504480063915,0.19767
214.70956,-0.913593411446,-0.913593411446,-0.503123223782,-0.503123223782,0.28799
214.74808,-0.889935135841,-0.889935135841,-0.500992715359,-0.500992715359,0.3265
214.79137,-0.795422255993,-0.795422255993,-0.500161886215,-0.500161886215,0.44864
214.83606,-0.7213717103,-0.7213717103,-0.502640902996,-0.502640902996,0.52056
214.89026,-0.593149602413,-0.593149602413,-0.500747799873,-0.500747799873,0.62921
214.92596,-0.53067946434,-0.53067946434,-0.504024982452,-0.504024982452,0.67617
214.97286,-0.493807643652,-0.493807643652,-0.504367113113,-0.504367113113,0.70191
215.0206,-0.478707790375,-0.478707790375,-0.503298640251,-0.503298640251,0.71066
215.06003,-0.38367292285,-0.38367292285,-0.500236272812,-0.500236272812,0.77424
215.09528,-0.380292087793,-0.380292087793,-0.497834652662,-0.497834652662,0.77535
215.13934,-0.366062402725,-0.366062402725,-0.49630689621,-0.49630689621,0.78333
215.17321,-0.367621034384,-0.367621034384,-0.493403613567,-0.493403613567,0.77821
215.22836,-0.369261443615,-0.369261443615,-0.506005167961,-0.506005167961,0.77033
215.26617,-0.368349343538,-0.368349343538,-0.502215504646,-0.502215504646,0.76876
215.31011,-0.362746566534,-0.362746566534,-0.46207395196,-0.46207395196,0.75341
215.34078,-0.354037761688,-0.354037761688,-0.47804197669,-0.47804197669,0.75832
215.39012,-0.345518946648,-0.345518946648,-0.461333364248,-0.461333364248,0.72978
215.42956,-0.343164503574,-0.343164503574,-0.455590367317,-0.455590367317,0.71949
215.48334,-0.332455933094,-0.332455933094,-0.448579460382,-0.448579460382,0.70274
215.51709,-0.310008794069,-0.310008794069,-0.447576612234,-0.447576612234,0.68146
215.57014,-0.312745332718,-0.312745332718,-0.450101405382,-0.450101405382,0.6004
215.60712,-0.321778297424,-0.321778297424,-0.463715970516,-0.463715970516,0.54288
215.64001,-0.322870254517,-0.322870254517,-0.491850763559,-0.491850763559,0.46327
215.67739,-0.312967807055,-0.312967807055,-0.489869058132,-0.489869058132,0.39408
215.71518,-0.285172373056,-0.285172373056,-0.495446056128,-0.495446056128,0.33781
215.75315,-0.367394924164,-0.367394924164,-0.504395127296,-0.504395127296,0.23808
215.79716,-0.333956450224,-0.333956450224,-0.520893156528,-0.520893156528,0.45012
215.84007,-0.331032395363,-0.331032395363,-0.525366961956,-0.525366961956,0.48773
215.87125,-0.334341943264,-0.334341943264,-0.525856673717,-0.525856673717,0.5867
215.90289,-0.329372107983,-0.329372107983,-0.489178687334,-0.489178687334,0.61413
215.93787,-0.323279708624,-0.323279708624,-0.495682954788,-0.495682954788,0.64801
215.99584,-0.313574492931,-0.313574492931,-0.4114844203,-0.4114844203,0.68653
216.02715,-0.306363850832,-0.306363850832,-0.411368370056,-0.411368370056,0.68599
216.06798,-0.302883714437,-0.302883714437,-0.484190046787,-0.484190046787,0.7211
216.11498,-0.259798049927,-0.259798049927,-0.484599530697,-0.484599530697,0.69578
216.15211,-0.253297060728,-0.253297060728,-0.491334706545,-0.491334706545,0.69285
216.18649,-0.236031368375,-0.236031368375,-0.490899294615,-0.490899294615,0.68121
216.21877,-0.221896290779,-0.221896290779,-0.456595867872,-0.456595867872,0.66752
216.26472,-0.192660793662,-0.192660793662,-0.492691010237,-0.492691010237,0.65488
216.308,-0.184598743916,-0.184598743916,-0.49251127243,-0.49251127243,0.65183
216.33931,-0.17830941081,-0.17830941081,-0.490986347198,-0.490986347198,0.64942
216.37693,-0.131165221334,-0.131165221334,-0.4906206429,-0.4906206429,0.61233
216.42076,-0.203629672527,-0.203629672527,-0.490618914366,-0.490618914366,0.66944
216.45769,-0.158179938793,-0.158179938793,-0.490537166595,-0.490537166595,0.63477
216.5039,-0.0844146609306,-0.0844146609306,-0.490164607763,-0.490164607763,0.57358
216.5438,-0.0316737890244,-0.0316737890244,-0.48850864172,-0.48850864172,0.52503
216.57624,0.065284140408,0.065284140408,-0.487384021282,-0.487384021282,0.42416
216.60961,0.229240849614,0.229240849614,-0.486146688461,-0.486146688461,0.13571
216.65112,0.339706510305,0.339706510305,-0.484724074602,-0.484724074602,0.30493
216.69066,0.411808907986,0.411808907986,-0.484373390675,-0.484373390675,0.40647
216.73262,0.461074441671,0.461074441671,-0.483117103577,-0.483117103577,0.46324
216.77603,0.528623282909,0.528623282909,-0.48236656189,-0.48236656189,0.53033
216.80738,0.606994867325,0.606994867325,-0.480777949095,-0.480777949095,0.59776
216.84835,0.642336606979,0.642336606979,-0.480329811573,-0.480329811573,0.62662
216.88586,0.680116772652,0.680116772652,-0.478075057268,-0.478075057268,0.65376
216.93474,0.832432627678,0.832432627678,-0.476763665676,-0.476763665676,0.76079
216.99361,0.83124423027,0.83124423027,-0.477109968662,-0.477109968662,0.75948
217.04359,0.831833183765,0.831833183765,-0.47753277421,-0.47753277421,0.75916
217.07587,0.831399083138,0.831399083138,-0.476921886206,-0.476921886206,0.75676
217.11213,0.830771446228,0.830771446228,-0.47539305687,-0.47539305687,0.74958
217.17024,0.831933438778,0.831933438778,-0.47914814949,-0.47914814949,0.74248
217.2128,0.835256516933,0.835256516933,-0.480177283287,-0.480177283287,0.7369
217.24401,0.842045128345,0.842045128345,-0.478765845299,-0.478765845299,0.73609
217.27534,0.846231341362,0.846231341362,-0.460172533989,-0.460172533989,0.71361
217.32344,0.851454854012,0.851454854012,-0.437831014395,-0.437831014395,0.68313
217.36162,0.854596197605,0.854596197605,-0.427874267101,-0.427874267101,0.67382
217.40771,0.886707723141,0.886707723141,-0.425196409225,-0.425196409225,0.65532
217.46453,0.849384725094,0.849384725094,-0.427783608437,-0.427783608437,0.53246
217.49884,0.850860774517,0.850860774517,-0.428509324789,-0.428509324789,0.47981
217.54383,0.879064023495,0.879064023495,-0.445668429136,-0.445668429136,0.43833
217.58072,0.87318611145,0.87318611145,-0.465399205685,-0.465399205685,0.32205
217.63807,0.841928243637,0.841928243637,-0.503502845764,-0.503502845764,0.25272
217.68106,0.842365503311,0.842365503311,-0.50186508894,-0.50186508894,0.2739
217.71217,0.839660167694,0.839660167694,-0.490864753723,-0.490864753723,0.45969
217.7437,0.84226167202,0.84226167202,-0.503864228725,-0.503864228725,0.52827
217.78581,0.84254193306,0.84254193306,-0.442221581936,-0.442221581936,0.58942
217.82472,0.847040235996,0.847040235996,-0.429863393307,-0.429863393307,0.65021
217.86605,0.851610064507,0.851610064507,-0.450237900019,-0.450237900019,0.65782
217.89921,0.85808467865,0.85808467865,-0.462522745132,-0.462522745132,0.66434
217.93811,0.863694906235,0.863694906235,-0.41057574749,-0.41057574749,0.70156
217.97951,0.866872906685,0.866872906685,-0.417639344931,-0.417639344931,0.71823
218.01211,0.870659530163,0.870659530163,-0.422373950481,-0.422373950481,0.71786
218.05715,0.86999309063,0.86999309063,-0.417328089476,-0.417328089476,0.72372
218.10954,0.873600006104,0.873600006104,-0.481151491404,-0.481151491404,0.73157
218.17281,0.897764384747,0.897764384747,-0.497078418732,-0.497078418732,0.71806
218.22847,0.919409394264,0.919409394264,-0.496563464403,-0.496563464403,0.70406
218.26831,0.993028223515,0.993028223515,-0.493649572134,-0.493649572134,0.64915
