TIEMPO_seg,TOBILLO_DERECHO_x_mts,TOBILLO_DERECHO_y_mts,TOBILLO_IZQUIERDO_x_mts,TOBILLO_IZQUIERDO_y_mts,DISTANCIA_TOBILLOS_mts
0.0,0.0313239395618,0.0313239395618,-0.350502371788,-0.350502371788,0.539
42.18268,0.0313177406788,0.0313177406788,-0.347920358181,-0.347920358181,0.53842
42.23193,0.031159132719,0.031159132719,-0.347885340452,-0.347885340452,0.53833
42.27145,0.0312243960798,0.0312243960798,-0.347956627607,-0.347956627607,0.53844
42.32102,0.0311577543616,0.0311577543616,-0.348106145859,-0.348106145859,0.53846
42.38475,0.0299343802035,0.0299343802035,-0.346035510302,-0.346035510302,0.53759
42.44173,0.0302795507014,0.0302795507014,-0.349874556065,-0.349874556065,0.53836
42.48362,0.0303616374731,0.0303616374731,-0.349698811769,-0.349698811769,0.5379
42.53601,0.0297236032784,0.0297236032784,-0.34782487154,-0.34782487154,0.53742
42.57806,0.0298093147576,0.0298093147576,-0.349825441837,-0.349825441837,0.53714
42.63741,0.0320331119001,0.0320331119001,-0.353483974934,-0.353483974934,0.54201
42.70602,0.0318745300174,0.0318745300174,-0.353765130043,-0.353765130043,0.54145
42.75365,0.0315284505486,0.0315284505486,-0.352908790112,-0.352908790112,0.54062
42.79593,0.0313458964229,0.0313458964229,-0.354112029076,-0.354112029076,0.54036
42.84502,0.0314852558076,0.0314852558076,-0.354088336229,-0.354088336229,0.54031
42.89686,0.0315595194697,0.0315595194697,-0.356294929981,-0.356294929981,0.53945
42.94805,0.0313839428127,0.0313839428127,-0.351397752762,-0.351397752762,0.53859
43.0092,0.0315823443234,0.0315823443234,-0.350834667683,-0.350834667683,0.53897
43.0707,0.0311699174345,0.0311699174345,-0.35146099329,-0.35146099329,0.53858
43.12608,0.0307787228376,0.0307787228376,-0.350583940744,-0.350583940744,0.53714
43.168,0.0303847622126,0.0303847622126,-0.35519734025,-0.35519734025,0.53795
43.21504,0.0298302844167,0.0298302844167,-0.352852880955,-0.352852880955,0.53672
43.26655,0.0306925345212,0.0306925345212,-0.356548160315,-0.356548160315,0.53793
43.31694,0.0303990952671,0.0303990952671,-0.354723572731,-0.354723572731,0.53718
43.36424,0.0295922011137,0.0295922011137,-0.352731049061,-0.352731049061,0.53588
43.4079,0.0298323128372,0.0298323128372,-0.354717314243,-0.354717314243,0.53599
43.45003,0.0301630776376,0.0301630776376,-0.355269908905,-0.355269908905,0.53655
