TIEMPO_seg,TOBILLO_DERECHO_x_mts,TOBILLO_DERECHO_y_mts,TOBILLO_IZQUIERDO_x_mts,TOBILLO_IZQUIERDO_y_mts,DISTANCIA_TOBILLOS_mts
0.0,1.68137800694,1.68137800694,-0.445265293121,-0.445265293121,0.35968
79.83582,1.6800365448,1.6800365448,-0.444682627916,-0.444682627916,0.35747
79.86818,1.68379759789,1.68379759789,-0.447170436382,-0.447170436382,0.33979
79.91584,1.6818100214,1.6818100214,-0.443891555071,-0.443891555071,0.3483
79.9505,1.68141961098,1.68141961098,-0.445878207684,-0.445878207684,0.33707
79.99047,1.67992758751,1.67992758751,-0.44862562418,-0.44862562418,0.34811
80.03038,1.67619872093,1.67619872093,-0.448053717613,-0.448053717613,0.33958
80.06956,1.67698693275,1.67698693275,-0.446876525879,-0.446876525879,0.33826
80.10665,1.6750793457,1.6750793457,-0.464810848236,-0.464810848236,0.30367
80.1474,1.67758893967,1.67758893967,-0.44669675827,-0.44669675827,0.32232
80.18086,1.67896687984,1.67896687984,-0.436821520329,-0.436821520329,0.34291
80.22476,1.68264889717,1.68264889717,-0.439905405045,-0.439905405045,0.34379
80.2594,1.68301105499,1.68301105499,-0.440591394901,-0.440591394901,0.34399
80.30236,1.6797952652,1.6797952652,-0.440046787262,-0.440046787262,0.33291
80.33605,1.67772889137,1.67772889137,-0.440042048693,-0.440042048693,0.32903
80.37705,1.6774879694,1.6774879694,-0.443109869957,-0.443109869957,0.33444
80.42361,1.67512464523,1.67512464523,-0.442819952965,-0.442819952965,0.33263
80.45835,1.67645597458,1.67645597458,-0.443892836571,-0.443892836571,0.33594
80.48901,1.67608749866,1.67608749866,-0.454050719738,-0.454050719738,0.35739
80.52523,1.67753016949,1.67753016949,-0.449353218079,-0.449353218079,0.35883
80.57717,1.67728233337,1.67728233337,-0.451363801956,-0.451363801956,0.36633
80.61432,1.67412996292,1.67412996292,-0.453008323908,-0.453008323908,0.36443
80.6453,1.67422533035,1.67422533035,-0.441664725542,-0.441664725542,0.39446
80.67621,1.67471528053,1.67471528053,-0.444617569447,-0.444617569447,0.41856
80.71328,1.67116308212,1.67116308212,-0.449477374554,-0.449477374554,0.51587
80.76591,1.6712487936,1.6712487936,-0.443976700306,-0.443976700306,0.53376
80.80413,1.67195701599,1.67195701599,-0.440803706646,-0.440803706646,0.60472
80.8322,1.67172122002,1.67172122002,-0.437306404114,-0.437306404114,0.60814
80.86357,1.67277109623,1.67277109623,-0.435774683952,-0.435774683952,0.67004
80.91401,1.67172324657,1.67172324657,-0.446705013514,-0.446705013514,0.70113
80.96562,1.66828525066,1.66828525066,-0.444214582443,-0.444214582443,0.69591
81.0047,1.66677522659,1.66677522659,-0.444317251444,-0.444317251444,0.69404
81.03924,1.6611366272,1.6611366272,-0.438850045204,-0.438850045204,0.6839
81.08217,1.65849864483,1.65849864483,-0.43469786644,-0.43469786644,0.68018
81.12337,1.6426589489,1.6426589489,-0.432767063379,-0.432767063379,0.66871
81.16273,1.6312006712,1.6312006712,-0.42755061388,-0.42755061388,0.66069
81.19535,1.61855840683,1.61855840683,-0.428427219391,-0.428427219391,0.6535
81.23815,1.6086192131,1.6086192131,-0.429342716932,-0.429342716932,0.64639
81.28586,1.55392622948,1.55392622948,-0.432044029236,-0.432044029236,0.60581
81.3271,1.5421230793,1.5421230793,-0.431800335646,-0.431800335646,0.5955
81.36275,1.49827349186,1.49827349186,-0.436105281115,-0.436105281115,0.56274
81.39593,1.44901311398,1.44901311398,-0.436984986067,-0.436984986067,0.5155
81.42511,1.38107955456,1.38107955456,-0.437812328339,-0.437812328339,0.43849
81.46599,1.31841361523,1.31841361523,-0.457616120577,-0.457616120577,0.35585
81.50722,1.2598426342,1.2598426342,-0.466109484434,-0.466109484434,0.34735
81.55421,1.18906807899,1.18906807899,-0.382927119732,-0.382927119732,0.29204
81.59769,1.0398042202,1.0398042202,-0.472133755684,-0.472133755684,0.31785
81.63448,0.940491378307,0.940491378307,-0.439111948013,-0.439111948013,0.45525
81.68904,1.04683947563,1.04683947563,-0.328338474035,-0.328338474035,0.28843
81.72339,1.05133318901,1.05133318901,-0.390590786934,-0.390590786934,0.28475
81.75741,1.04856944084,1.04856944084,-0.359400480986,-0.359400480986,0.24931
81.79963,1.04607212543,1.04607212543,-0.381309747696,-0.381309747696,0.25705
81.83096,1.03123867512,1.03123867512,-0.37842297554,-0.37842297554,0.26911
81.87989,1.01778233051,1.01778233051,-0.378739029169,-0.378739029169,0.27937
81.91792,0.971983909607,0.971983909607,-0.380009949207,-0.380009949207,0.28732
81.95855,0.983714103699,0.983714103699,-0.337859928608,-0.337859928608,0.21169
82.00645,0.97371840477,0.97371840477,-0.429060667753,-0.429060667753,0.39881
82.05215,0.952340841293,0.952340841293,-0.408640414476,-0.408640414476,0.40198
82.09373,0.941769957542,0.941769957542,-0.344807267189,-0.344807267189,0.35673
82.14296,0.892124056816,0.892124056816,-0.352735340595,-0.352735340595,0.27724
82.17519,0.890017747879,0.890017747879,-0.354421526194,-0.354421526194,0.2758
82.21464,0.828597009182,0.828597009182,-0.401340961456,-0.401340961456,0.4412
82.26381,0.809700846672,0.809700846672,-0.370758414268,-0.370758414268,0.38042
82.30566,0.789235234261,0.789235234261,-0.394131839275,-0.394131839275,0.39414
82.38484,0.569623351097,0.569623351097,-0.378610610962,-0.378610610962,0.45372
82.42656,0.601353108883,0.601353108883,-0.377655953169,-0.377655953169,0.34626
82.48442,0.601537704468,0.601537704468,-0.410134613514,-0.410134613514,0.32085
82.52226,0.602696478367,0.602696478367,-0.479494124651,-0.479494124651,0.33542
82.56527,0.603577077389,0.603577077389,-0.493701219559,-0.493701219559,0.3895
82.61912,0.60354244709,0.60354244709,-0.487815350294,-0.487815350294,0.53753
82.66188,0.60302066803,0.60302066803,-0.468395292759,-0.468395292759,0.56578
82.71395,0.603312849998,0.603312849998,-0.473645091057,-0.473645091057,0.65818
82.76763,0.59979557991,0.59979557991,-0.449811607599,-0.449811607599,0.69622
82.80242,0.597336530685,0.597336530685,-0.452900588512,-0.452900588512,0.72808
82.85253,0.596884191036,0.596884191036,-0.474049717188,-0.474049717188,0.74731
82.89159,0.596439659595,0.596439659595,-0.479941934347,-0.479941934347,0.72909
82.92527,0.593976259232,0.593976259232,-0.485912382603,-0.485912382603,0.73027
82.95843,0.592494010925,0.592494010925,-0.493171215057,-0.493171215057,0.73791
83.00365,0.59161657095,0.59161657095,-0.483598172665,-0.483598172665,0.72831
83.03312,0.576469182968,0.576469182968,-0.485284894705,-0.485284894705,0.71654
83.06624,0.57845300436,0.57845300436,-0.485602974892,-0.485602974892,0.71886
83.09799,0.566949725151,0.566949725151,-0.487420499325,-0.487420499325,0.71141
83.14795,0.534273087978,0.534273087978,-0.481158256531,-0.481158256531,0.69358
83.18863,0.528535842896,0.528535842896,-0.481160402298,-0.481160402298,0.69174
83.22283,0.451003730297,0.451003730297,-0.48069268465,-0.48069268465,0.63375
83.26596,0.505358874798,0.505358874798,-0.480228304863,-0.480228304863,0.67624
83.30383,0.480866968632,0.480866968632,-0.480263441801,-0.480263441801,0.65844
83.34525,0.415343701839,0.415343701839,-0.480028510094,-0.480028510094,0.60658
83.38211,0.39674949646,0.39674949646,-0.481513291597,-0.481513291597,0.59353
83.42202,0.234835594893,0.234835594893,-0.475793778896,-0.475793778896,0.42598
83.45973,0.188423037529,0.188423037529,-0.482738554478,-0.482738554478,0.37034
83.50125,0.109354905784,0.109354905784,-0.483687162399,-0.483687162399,0.3614
83.53471,0.0192557889968,0.0192557889968,-0.404242277145,-0.404242277145,0.28809
83.57875,-0.0804512128234,-0.0804512128234,-0.468113869429,-0.468113869429,0.36781
83.61571,-0.141042917967,-0.141042917967,-0.497062295675,-0.497062295675,0.43129
83.65811,-0.286551684141,-0.286551684141,-0.497204989195,-0.497204989195,0.58348
83.70307,-0.310164242983,-0.310164242983,-0.498463571072,-0.498463571072,0.60421
83.73398,-0.348205476999,-0.348205476999,-0.480191349983,-0.480191349983,0.63034
83.78707,-0.442044973373,-0.442044973373,-0.481198608875,-0.481198608875,0.70011
83.82763,-0.444485038519,-0.444485038519,-0.480638086796,-0.480638086796,0.69992
83.8648,-0.460575073957,-0.460575073957,-0.499259531498,-0.499259531498,0.7191
83.91372,-0.364281952381,-0.364281952381,-0.387864768505,-0.387864768505,0.59179
83.96452,-0.375381827354,-0.375381827354,-0.419962227345,-0.419962227345,0.578
84.0225,-0.392781883478,-0.392781883478,-0.421083807945,-0.421083807945,0.59296
84.06389,-0.478516608477,-0.478516608477,-0.415782034397,-0.415782034397,0.65904
84.09543,-0.494703292847,-0.494703292847,-0.477141439915,-0.477141439915,0.69459
84.13395,-0.510088205338,-0.510088205338,-0.371853590012,-0.371853590012,0.60352
84.18139,-0.553381085396,-0.553381085396,-0.371723860502,-0.371723860502,0.66264
84.2229,-0.556054830551,-0.556054830551,-0.361138641834,-0.361138641834,0.62964
84.26971,-0.547103226185,-0.547103226185,-0.365407794714,-0.365407794714,0.62296
84.31568,-0.547163844109,-0.547163844109,-0.375532388687,-0.375532388687,0.63284
84.35781,-0.548160493374,-0.548160493374,-0.329340577126,-0.329340577126,0.62448
84.39572,-0.540454089642,-0.540454089642,-0.320915937424,-0.320915937424,0.57305
84.4368,-0.589346945286,-0.589346945286,-0.3290989995,-0.3290989995,0.61903
84.48548,-0.586847543716,-0.586847543716,-0.495523989201,-0.495523989201,0.35218
84.53319,-0.581411123276,-0.581411123276,-0.506470441818,-0.506470441818,0.42166
84.57934,-0.545971512794,-0.545971512794,-0.507439911366,-0.507439911366,0.54405
84.60749,-0.545511841774,-0.545511841774,-0.501479029655,-0.501479029655,0.55997
84.64294,-0.54662245512,-0.54662245512,-0.49164518714,-0.49164518714,0.59292
84.68636,-0.546691536903,-0.546691536903,-0.493287444115,-0.493287444115,0.67486
84.72523,-0.546389579773,-0.546389579773,-0.482810795307,-0.482810795307,0.71126
84.76368,-0.546285033226,-0.546285033226,-0.482641488314,-0.482641488314,0.71209
84.79469,-0.547283709049,-0.547283709049,-0.491117298603,-0.491117298603,0.73098
84.82656,-0.548569083214,-0.548569083214,-0.492868065834,-0.492868065834,0.72744
84.86565,-0.550532758236,-0.550532758236,-0.490444004536,-0.490444004536,0.70977
84.90422,-0.556460082531,-0.556460082531,-0.490519583225,-0.490519583225,0.7054
84.94387,-0.557837486267,-0.557837486267,-0.490730017424,-0.490730017424,0.71134
84.9828,-0.560665071011,-0.560665071011,-0.491098582745,-0.491098582745,0.70991
85.01985,-0.561281442642,-0.561281442642,-0.490219652653,-0.490219652653,0.70872
85.06067,-0.569568395615,-0.569568395615,-0.486382007599,-0.486382007599,0.69972
85.09236,-0.569276452065,-0.569276452065,-0.484584629536,-0.484584629536,0.69945
85.13584,-0.572070479393,-0.572070479393,-0.481175720692,-0.481175720692,0.69486
85.18754,-0.585488379002,-0.585488379002,-0.478847742081,-0.478847742081,0.68319
85.23309,-0.600696086884,-0.600696086884,-0.478784620762,-0.478784620762,0.67183
85.28578,-0.614457368851,-0.614457368851,-0.477181196213,-0.477181196213,0.65869
85.33576,-0.662308454514,-0.662308454514,-0.486362934113,-0.486362934113,0.63168
85.37283,-0.705147266388,-0.705147266388,-0.486475050449,-0.486475050449,0.59615
85.41258,-0.720830380917,-0.720830380917,-0.486170858145,-0.486170858145,0.58221
85.45729,-0.83248090744,-0.83248090744,-0.498010098934,-0.498010098934,0.4726
85.49786,-0.920992314816,-0.920992314816,-0.501392066479,-0.501392066479,0.39683
